"","V1","V2","V3","V4","number","cl","cll"
"201",121.49432,121.5411112,30.7100275,30.662036,0,121.5177156,30.68603175
"202",121.49432,121.5411112,30.758019,30.7100275,0,121.5177156,30.73402325
"203",121.49432,121.5411112,30.8060105,30.758019,0,121.5177156,30.78201475
"204",121.49432,121.5411112,30.854002,30.8060105,462,121.5177156,30.83000625
"205",121.49432,121.5411112,30.9019935,30.854002,5,121.5177156,30.87799775
"206",121.49432,121.5411112,30.949985,30.9019935,49,121.5177156,30.92598925
"207",121.49432,121.5411112,30.9979765,30.949985,14,121.5177156,30.97398075
"208",121.49432,121.5411112,31.045968,30.9979765,63,121.5177156,31.02197225
"209",121.49432,121.5411112,31.0939595,31.045968,361,121.5177156,31.06996375
"210",121.49432,121.5411112,31.141951,31.0939595,228,121.5177156,31.11795525
"211",121.49432,121.5411112,31.1899425,31.141951,2675,121.5177156,31.16594675
"212",121.49432,121.5411112,31.237934,31.1899425,4241,121.5177156,31.21393825
"213",121.49432,121.5411112,31.2859255,31.237934,5139,121.5177156,31.26192975
"214",121.49432,121.5411112,31.333917,31.2859255,3581,121.5177156,31.30992125
"215",121.49432,121.5411112,31.3819085,31.333917,471,121.5177156,31.35791275
"216",121.49432,121.5411112,31.4299,31.3819085,515,121.5177156,31.40590425
"217",121.49432,121.5411112,31.4778915,31.4299,0,121.5177156,31.45389575
"218",121.49432,121.5411112,31.525883,31.4778915,0,121.5177156,31.50188725
"219",121.49432,121.5411112,31.5738745,31.525883,0,121.5177156,31.54987875
"220",121.49432,121.5411112,31.621866,31.5738745,27,121.5177156,31.59787025
"221",121.5411112,121.5879024,30.7100275,30.662036,0,121.5645068,30.68603175
"222",121.5411112,121.5879024,30.758019,30.7100275,0,121.5645068,30.73402325
"223",121.5411112,121.5879024,30.8060105,30.758019,0,121.5645068,30.78201475
"224",121.5411112,121.5879024,30.854002,30.8060105,4,121.5645068,30.83000625
"225",121.5411112,121.5879024,30.9019935,30.854002,5,121.5645068,30.87799775
"226",121.5411112,121.5879024,30.949985,30.9019935,21,121.5645068,30.92598925
"227",121.5411112,121.5879024,30.9979765,30.949985,5,121.5645068,30.97398075
"228",121.5411112,121.5879024,31.045968,30.9979765,12,121.5645068,31.02197225
"229",121.5411112,121.5879024,31.0939595,31.045968,202,121.5645068,31.06996375
"230",121.5411112,121.5879024,31.141951,31.0939595,846,121.5645068,31.11795525
"231",121.5411112,121.5879024,31.1899425,31.141951,828,121.5645068,31.16594675
"232",121.5411112,121.5879024,31.237934,31.1899425,1463,121.5645068,31.21393825
"233",121.5411112,121.5879024,31.2859255,31.237934,2173,121.5645068,31.26192975
"234",121.5411112,121.5879024,31.333917,31.2859255,942,121.5645068,31.30992125
"235",121.5411112,121.5879024,31.3819085,31.333917,539,121.5645068,31.35791275
"236",121.5411112,121.5879024,31.4299,31.3819085,1,121.5645068,31.40590425
"237",121.5411112,121.5879024,31.4778915,31.4299,0,121.5645068,31.45389575
"238",121.5411112,121.5879024,31.525883,31.4778915,0,121.5645068,31.50188725
"239",121.5411112,121.5879024,31.5738745,31.525883,12,121.5645068,31.54987875
"240",121.5411112,121.5879024,31.621866,31.5738745,2,121.5645068,31.59787025
"241",121.5879024,121.6346936,30.7100275,30.662036,0,121.611298,30.68603175
"242",121.5879024,121.6346936,30.758019,30.7100275,0,121.611298,30.73402325
"243",121.5879024,121.6346936,30.8060105,30.758019,0,121.611298,30.78201475
"244",121.5879024,121.6346936,30.854002,30.8060105,2,121.611298,30.83000625
"245",121.5879024,121.6346936,30.9019935,30.854002,0,121.611298,30.87799775
"246",121.5879024,121.6346936,30.949985,30.9019935,49,121.611298,30.92598925
"247",121.5879024,121.6346936,30.9979765,30.949985,0,121.611298,30.97398075
"248",121.5879024,121.6346936,31.045968,30.9979765,179,121.611298,31.02197225
"249",121.5879024,121.6346936,31.0939595,31.045968,70,121.611298,31.06996375
"250",121.5879024,121.6346936,31.141951,31.0939595,296,121.611298,31.11795525
"251",121.5879024,121.6346936,31.1899425,31.141951,187,121.611298,31.16594675
"252",121.5879024,121.6346936,31.237934,31.1899425,1161,121.611298,31.21393825
"253",121.5879024,121.6346936,31.2859255,31.237934,1437,121.611298,31.26192975
"254",121.5879024,121.6346936,31.333917,31.2859255,647,121.611298,31.30992125
"255",121.5879024,121.6346936,31.3819085,31.333917,422,121.611298,31.35791275
"256",121.5879024,121.6346936,31.4299,31.3819085,0,121.611298,31.40590425
"257",121.5879024,121.6346936,31.4778915,31.4299,0,121.611298,31.45389575
"258",121.5879024,121.6346936,31.525883,31.4778915,0,121.611298,31.50188725
"259",121.5879024,121.6346936,31.5738745,31.525883,128,121.611298,31.54987875
"260",121.5879024,121.6346936,31.621866,31.5738745,11,121.611298,31.59787025
"261",121.6346936,121.6814848,30.7100275,30.662036,0,121.6580892,30.68603175
"262",121.6346936,121.6814848,30.758019,30.7100275,0,121.6580892,30.73402325
"263",121.6346936,121.6814848,30.8060105,30.758019,0,121.6580892,30.78201475
"264",121.6346936,121.6814848,30.854002,30.8060105,0,121.6580892,30.83000625
"265",121.6346936,121.6814848,30.9019935,30.854002,0,121.6580892,30.87799775
"266",121.6346936,121.6814848,30.949985,30.9019935,65,121.6580892,30.92598925
"267",121.6346936,121.6814848,30.9979765,30.949985,5,121.6580892,30.97398075
"268",121.6346936,121.6814848,31.045968,30.9979765,182,121.6580892,31.02197225
"269",121.6346936,121.6814848,31.0939595,31.045968,19,121.6580892,31.06996375
"270",121.6346936,121.6814848,31.141951,31.0939595,24,121.6580892,31.11795525
"271",121.6346936,121.6814848,31.1899425,31.141951,88,121.6580892,31.16594675
"272",121.6346936,121.6814848,31.237934,31.1899425,632,121.6580892,31.21393825
"273",121.6346936,121.6814848,31.2859255,31.237934,560,121.6580892,31.26192975
"274",121.6346936,121.6814848,31.333917,31.2859255,124,121.6580892,31.30992125
"275",121.6346936,121.6814848,31.3819085,31.333917,2,121.6580892,31.35791275
"276",121.6346936,121.6814848,31.4299,31.3819085,8,121.6580892,31.40590425
"277",121.6346936,121.6814848,31.4778915,31.4299,0,121.6580892,31.45389575
"278",121.6346936,121.6814848,31.525883,31.4778915,0,121.6580892,31.50188725
"279",121.6346936,121.6814848,31.5738745,31.525883,7,121.6580892,31.54987875
"280",121.6346936,121.6814848,31.621866,31.5738745,5,121.6580892,31.59787025
"281",121.6814848,121.728276,30.7100275,30.662036,0,121.7048804,30.68603175
"282",121.6814848,121.728276,30.758019,30.7100275,0,121.7048804,30.73402325
"283",121.6814848,121.728276,30.8060105,30.758019,0,121.7048804,30.78201475
"284",121.6814848,121.728276,30.854002,30.8060105,0,121.7048804,30.83000625
"285",121.6814848,121.728276,30.9019935,30.854002,1,121.7048804,30.87799775
"286",121.6814848,121.728276,30.949985,30.9019935,5,121.7048804,30.92598925
"287",121.6814848,121.728276,30.9979765,30.949985,1,121.7048804,30.97398075
"288",121.6814848,121.728276,31.045968,30.9979765,57,121.7048804,31.02197225
"289",121.6814848,121.728276,31.0939595,31.045968,57,121.7048804,31.06996375
"290",121.6814848,121.728276,31.141951,31.0939595,38,121.7048804,31.11795525
"291",121.6814848,121.728276,31.1899425,31.141951,117,121.7048804,31.16594675
"292",121.6814848,121.728276,31.237934,31.1899425,1234,121.7048804,31.21393825
"293",121.6814848,121.728276,31.2859255,31.237934,259,121.7048804,31.26192975
"294",121.6814848,121.728276,31.333917,31.2859255,12,121.7048804,31.30992125
"295",121.6814848,121.728276,31.3819085,31.333917,6,121.7048804,31.35791275
"296",121.6814848,121.728276,31.4299,31.3819085,130,121.7048804,31.40590425
"297",121.6814848,121.728276,31.4778915,31.4299,0,121.7048804,31.45389575
"298",121.6814848,121.728276,31.525883,31.4778915,2,121.7048804,31.50188725
"299",121.6814848,121.728276,31.5738745,31.525883,9,121.7048804,31.54987875
"300",121.6814848,121.728276,31.621866,31.5738745,2,121.7048804,31.59787025
"301",121.728276,121.7750672,30.7100275,30.662036,0,121.7516716,30.68603175
"302",121.728276,121.7750672,30.758019,30.7100275,0,121.7516716,30.73402325
"303",121.728276,121.7750672,30.8060105,30.758019,0,121.7516716,30.78201475
"304",121.728276,121.7750672,30.854002,30.8060105,0,121.7516716,30.83000625
"305",121.728276,121.7750672,30.9019935,30.854002,2,121.7516716,30.87799775
"306",121.728276,121.7750672,30.949985,30.9019935,1,121.7516716,30.92598925
"307",121.728276,121.7750672,30.9979765,30.949985,65,121.7516716,30.97398075
"308",121.728276,121.7750672,31.045968,30.9979765,112,121.7516716,31.02197225
"309",121.728276,121.7750672,31.0939595,31.045968,1096,121.7516716,31.06996375
"310",121.728276,121.7750672,31.141951,31.0939595,232,121.7516716,31.11795525
"311",121.728276,121.7750672,31.1899425,31.141951,210,121.7516716,31.16594675
"312",121.728276,121.7750672,31.237934,31.1899425,170,121.7516716,31.21393825
"313",121.728276,121.7750672,31.2859255,31.237934,26,121.7516716,31.26192975
"314",121.728276,121.7750672,31.333917,31.2859255,0,121.7516716,31.30992125
"315",121.728276,121.7750672,31.3819085,31.333917,3,121.7516716,31.35791275
"316",121.728276,121.7750672,31.4299,31.3819085,15,121.7516716,31.40590425
"317",121.728276,121.7750672,31.4778915,31.4299,0,121.7516716,31.45389575
"318",121.728276,121.7750672,31.525883,31.4778915,11,121.7516716,31.50188725
"319",121.728276,121.7750672,31.5738745,31.525883,14,121.7516716,31.54987875
"320",121.728276,121.7750672,31.621866,31.5738745,5,121.7516716,31.59787025
"321",121.7750672,121.8218584,30.7100275,30.662036,0,121.7984628,30.68603175
"322",121.7750672,121.8218584,30.758019,30.7100275,0,121.7984628,30.73402325
"323",121.7750672,121.8218584,30.8060105,30.758019,0,121.7984628,30.78201475
"324",121.7750672,121.8218584,30.854002,30.8060105,0,121.7984628,30.83000625
"325",121.7750672,121.8218584,30.9019935,30.854002,0,121.7984628,30.87799775
"326",121.7750672,121.8218584,30.949985,30.9019935,18,121.7984628,30.92598925
"327",121.7750672,121.8218584,30.9979765,30.949985,15,121.7984628,30.97398075
"328",121.7750672,121.8218584,31.045968,30.9979765,18,121.7984628,31.02197225
"329",121.7750672,121.8218584,31.0939595,31.045968,324,121.7984628,31.06996375
"330",121.7750672,121.8218584,31.141951,31.0939595,22,121.7984628,31.11795525
"331",121.7750672,121.8218584,31.1899425,31.141951,123,121.7984628,31.16594675
"332",121.7750672,121.8218584,31.237934,31.1899425,3,121.7984628,31.21393825
"333",121.7750672,121.8218584,31.2859255,31.237934,0,121.7984628,31.26192975
"334",121.7750672,121.8218584,31.333917,31.2859255,1,121.7984628,31.30992125
"335",121.7750672,121.8218584,31.3819085,31.333917,6,121.7984628,31.35791275
"336",121.7750672,121.8218584,31.4299,31.3819085,0,121.7984628,31.40590425
"337",121.7750672,121.8218584,31.4778915,31.4299,2,121.7984628,31.45389575
"338",121.7750672,121.8218584,31.525883,31.4778915,51,121.7984628,31.50188725
"339",121.7750672,121.8218584,31.5738745,31.525883,2,121.7984628,31.54987875
"340",121.7750672,121.8218584,31.621866,31.5738745,2,121.7984628,31.59787025
"341",121.8218584,121.8686496,30.7100275,30.662036,0,121.845254,30.68603175
"342",121.8218584,121.8686496,30.758019,30.7100275,0,121.845254,30.73402325
"343",121.8218584,121.8686496,30.8060105,30.758019,0,121.845254,30.78201475
"344",121.8218584,121.8686496,30.854002,30.8060105,0,121.845254,30.83000625
"345",121.8218584,121.8686496,30.9019935,30.854002,15,121.845254,30.87799775
"346",121.8218584,121.8686496,30.949985,30.9019935,27,121.845254,30.92598925
"347",121.8218584,121.8686496,30.9979765,30.949985,26,121.845254,30.97398075
"348",121.8218584,121.8686496,31.045968,30.9979765,9,121.845254,31.02197225
"349",121.8218584,121.8686496,31.0939595,31.045968,6,121.845254,31.06996375
"350",121.8218584,121.8686496,31.141951,31.0939595,4,121.845254,31.11795525
"351",121.8218584,121.8686496,31.1899425,31.141951,0,121.845254,31.16594675
"352",121.8218584,121.8686496,31.237934,31.1899425,0,121.845254,31.21393825
"353",121.8218584,121.8686496,31.2859255,31.237934,0,121.845254,31.26192975
"354",121.8218584,121.8686496,31.333917,31.2859255,3,121.845254,31.30992125
"355",121.8218584,121.8686496,31.3819085,31.333917,20,121.845254,31.35791275
"356",121.8218584,121.8686496,31.4299,31.3819085,0,121.845254,31.40590425
"357",121.8218584,121.8686496,31.4778915,31.4299,5,121.845254,31.45389575
"358",121.8218584,121.8686496,31.525883,31.4778915,19,121.845254,31.50188725
"359",121.8218584,121.8686496,31.5738745,31.525883,35,121.845254,31.54987875
"360",121.8218584,121.8686496,31.621866,31.5738745,0,121.845254,31.59787025
"361",121.8686496,121.9154408,30.7100275,30.662036,0,121.8920452,30.68603175
"362",121.8686496,121.9154408,30.758019,30.7100275,0,121.8920452,30.73402325
"363",121.8686496,121.9154408,30.8060105,30.758019,0,121.8920452,30.78201475
"364",121.8686496,121.9154408,30.854002,30.8060105,0,121.8920452,30.83000625
"365",121.8686496,121.9154408,30.9019935,30.854002,317,121.8920452,30.87799775
"366",121.8686496,121.9154408,30.949985,30.9019935,12,121.8920452,30.92598925
"367",121.8686496,121.9154408,30.9979765,30.949985,35,121.8920452,30.97398075
"368",121.8686496,121.9154408,31.045968,30.9979765,4,121.8920452,31.02197225
"369",121.8686496,121.9154408,31.0939595,31.045968,0,121.8920452,31.06996375
"370",121.8686496,121.9154408,31.141951,31.0939595,0,121.8920452,31.11795525
"371",121.8686496,121.9154408,31.1899425,31.141951,0,121.8920452,31.16594675
"372",121.8686496,121.9154408,31.237934,31.1899425,0,121.8920452,31.21393825
"373",121.8686496,121.9154408,31.2859255,31.237934,0,121.8920452,31.26192975
"374",121.8686496,121.9154408,31.333917,31.2859255,1,121.8920452,31.30992125
"375",121.8686496,121.9154408,31.3819085,31.333917,3,121.8920452,31.35791275
"376",121.8686496,121.9154408,31.4299,31.3819085,0,121.8920452,31.40590425
"377",121.8686496,121.9154408,31.4778915,31.4299,0,121.8920452,31.45389575
"378",121.8686496,121.9154408,31.525883,31.4778915,0,121.8920452,31.50188725
"379",121.8686496,121.9154408,31.5738745,31.525883,10,121.8920452,31.54987875
"380",121.8686496,121.9154408,31.621866,31.5738745,0,121.8920452,31.59787025
"381",121.9154408,121.962232,30.7100275,30.662036,0,121.9388364,30.68603175
"382",121.9154408,121.962232,30.758019,30.7100275,0,121.9388364,30.73402325
"383",121.9154408,121.962232,30.8060105,30.758019,0,121.9388364,30.78201475
"384",121.9154408,121.962232,30.854002,30.8060105,0,121.9388364,30.83000625
"385",121.9154408,121.962232,30.9019935,30.854002,101,121.9388364,30.87799775
"386",121.9154408,121.962232,30.949985,30.9019935,70,121.9388364,30.92598925
"387",121.9154408,121.962232,30.9979765,30.949985,1,121.9388364,30.97398075
"388",121.9154408,121.962232,31.045968,30.9979765,0,121.9388364,31.02197225
"389",121.9154408,121.962232,31.0939595,31.045968,0,121.9388364,31.06996375
"390",121.9154408,121.962232,31.141951,31.0939595,0,121.9388364,31.11795525
"391",121.9154408,121.962232,31.1899425,31.141951,0,121.9388364,31.16594675
"392",121.9154408,121.962232,31.237934,31.1899425,0,121.9388364,31.21393825
"393",121.9154408,121.962232,31.2859255,31.237934,0,121.9388364,31.26192975
"394",121.9154408,121.962232,31.333917,31.2859255,0,121.9388364,31.30992125
"395",121.9154408,121.962232,31.3819085,31.333917,0,121.9388364,31.35791275
"396",121.9154408,121.962232,31.4299,31.3819085,0,121.9388364,31.40590425
"397",121.9154408,121.962232,31.4778915,31.4299,0,121.9388364,31.45389575
"398",121.9154408,121.962232,31.525883,31.4778915,3,121.9388364,31.50188725
"399",121.9154408,121.962232,31.5738745,31.525883,0,121.9388364,31.54987875
"400",121.9154408,121.962232,31.621866,31.5738745,0,121.9388364,31.59787025
